Empresa Distribuidora,Tipo Cliente,Mes,Año,date,Energía (gwh),Potencia (mw)
EdeSur,Industrial,10,2019,2019-10-01,149.558135,450.0823229999998
EdeSur,Industrial,10,2020,2020-10-01,122.468086,387.33007799999996
EdeSur,Industrial,10,2021,2021-10-01,97.41,282.62
EdeSur,Industrial,10,2022,2022-10-01,85.941518,291.68996400000003
EdeSur,Industrial,10,2023,2023-10-01,114.3,314.82
EdeSur,Industrial,10,2024,2024-10-01,111.846548,323.35207
EdeSur,Industrial,11,2012,2012-11-01,91.659554,314.057815
EdeSur,Industrial,11,2013,2013-11-01,90.54142,287.960265
EdeSur,Industrial,11,2014,2014-11-01,88.122949,267.587509
EdeSur,Industrial,11,2015,2015-11-01,98.767239,296.383872
EdeSur,Industrial,11,2016,2016-11-01,96.912338,298.809381
EdeSur,Industrial,11,2017,2017-11-01,109.903055,344.292017
EdeSur,Industrial,11,2018,2018-11-01,121.764569,389.842841
EdeSur,Industrial,11,2019,2019-11-01,150.115507,450.89318099999986
EdeSur,Industrial,11,2020,2020-11-01,127.531745,382.044815
EdeSur,Industrial,11,2021,2021-11-01,95.77,280.53
EdeSur,Industrial,11,2022,2022-11-01,88.34954699999999,293.06542400000006
EdeSur,Industrial,11,2023,2023-11-01,117.01,332.6
EdeSur,Industrial,11,2024,2024-11-01,111.373713,330.243953
EdeSur,Industrial,12,2012,2012-12-01,88.57,313.4
EdeSur,Industrial,12,2013,2013-12-01,88.658183,300.060711
EdeSur,Industrial,12,2014,2014-12-01,84.581622,268.89495
EdeSur,Industrial,12,2015,2015-12-01,92.488392,290.406461
EdeSur,Industrial,12,2016,2016-12-01,94.22,297.66
EdeSur,Industrial,12,2017,2017-12-01,102.890501,319.6098119999999
EdeSur,Industrial,12,2018,2018-12-01,117.663252,403.0109469999998
EdeSur,Industrial,12,2019,2019-12-01,149.447435,453.3926039999999
EdeSur,Industrial,12,2020,2020-12-01,121.717053,378.32688100000007
EdeSur,Industrial,12,2021,2021-12-01,94.97,281.75
EdeSur,Industrial,12,2022,2022-12-01,86.511376,290.768703
EdeSur,Industrial,12,2023,2023-12-01,111.58,326.06
EdeSur,Industrial,12,2024,2024-12-01,103.021282,329.144635
EdeSur,Residencial,1,2012,2012-01-01,104.727343,42.204507
EdeSur,Residencial,1,2013,2013-01-01,101.626929,47.623643
EdeSur,Residencial,1,2014,2014-01-01,113.803105,59.8301
EdeSur,Residencial,1,2015,2015-01-01,110.225603,49.448352
EdeSur,Residencial,1,2016,2016-01-01,112.859092,43.537064
EdeSur,Residencial,1,2017,2017-01-01,117.162599,56.372086
EdeSur,Residencial,1,2018,2018-01-01,118.803566,51.419965999999995
EdeSur,Residencial,1,2019,2019-01-01,128.949061,36.653859000000004
EdeSur,Residencial,1,2020,2020-01-01,139.024909,32.40050399999999
EdeSur,Residencial,1,2021,2021-01-01,128.866209,36.569733
EdeSur,Residencial,1,2022,2022-01-01,135.119064,37.225273
EdeSur,Residencial,1,2023,2023-01-01,143.91,51.34
EdeSur,Residencial,1,2024,2024-01-01,151.97,65.89
EdeSur,Residencial,2,2012,2012-02-01,97.584373,32.521248
EdeSur,Residencial,2,2013,2013-02-01,91.754329,47.369492
EdeSur,Residencial,2,2014,2014-02-01,103.398427,53.25249
EdeSur,Residencial,2,2015,2015-02-01,106.866903,49.775009
EdeSur,Residencial,2,2016,2016-02-01,112.096809,44.963386
EdeSur,Residencial,2,2017,2017-02-01,109.290813,56.396189
EdeSur,Residencial,2,2018,2018-02-01,114.803407,46.18533000000001
EdeSur,Residencial,2,2019,2019-02-01,121.307182,36.444562000000005
EdeSur,Residencial,2,2020,2020-02-01,129.752687,32.303684999999994
EdeSur,Residencial,2,2021,2021-02-01,129.076142,36.503314
EdeSur,Residencial,2,2022,2022-02-01,132.433957,36.503314
EdeSur,Residencial,2,2023,2023-02-01,138.52,48.47
EdeSur,Residencial,2,2024,2024-02-01,154.62,57.38
EdeSur,Residencial,3,2012,2012-03-01,104.463964,52.205621
EdeSur,Residencial,3,2013,2013-03-01,101.42816,47.72659
EdeSur,Residencial,3,2014,2014-03-01,109.41602,60.774521
EdeSur,Residencial,3,2015,2015-03-01,104.334373,49.499259
EdeSur,Residencial,3,2016,2016-03-01,110.607481,46.149625
EdeSur,Residencial,3,2017,2017-03-01,113.446701,56.86
EdeSur,Residencial,3,2018,2018-03-01,102.292788,36.868908999999995
EdeSur,Residencial,3,2019,2019-03-01,126.602008,36.704335999999984
EdeSur,Residencial,3,2020,2020-03-01,134.797372,32.4
EdeSur,Residencial,3,2021,2021-03-01,126.756088,56.343607
EdeSur,Residencial,3,2022,2022-03-01,125.679525,36.133305
EdeSur,Residencial,3,2023,2023-03-01,142.95,55.13
EdeSur,Residencial,3,2024,2024-03-01,154.97,52.35
EdeSur,Residencial,4,2012,2012-04-01,98.679163,26.707733
EdeSur,Residencial,4,2013,2013-04-01,103.608438,50.331337
EdeSur,Residencial,4,2014,2014-04-01,117.239925,61.873351
EdeSur,Residencial,4,2015,2015-04-01,113.67197,50.907187
EdeSur,Residencial,4,2016,2016-04-01,118.708065,46.89807
EdeSur,Residencial,4,2017,2017-04-01,116.508539,57.011401000000006
EdeSur,Residencial,4,2018,2018-04-01,126.110098,37.054778999999996
EdeSur,Residencial,4,2019,2019-04-01,130.482298,36.129817
EdeSur,Residencial,4,2020,2020-04-01,136.878242,32.5706490000001
EdeSur,Residencial,4,2021,2021-04-01,128.969942,34.212168
EdeSur,Residencial,4,2022,2022-04-01,134.951958,39.010811
EdeSur,Residencial,4,2023,2023-04-01,152.93,56.85
EdeSur,Residencial,4,2024,2024-04-01,166.41,47.23
EdeSur,Residencial,5,2012,2012-05-01,112.872706,43.087931
EdeSur,Residencial,5,2013,2013-05-01,112.471812,51.44
EdeSur,Residencial,5,2014,2014-05-01,116.525333,61.464804
EdeSur,Residencial,5,2015,2015-05-01,121.312046,51.286211
EdeSur,Residencial,5,2016,2016-05-01,119.02849,46.937809
EdeSur,Residencial,5,2017,2017-05-01,116.703411,52.13435200000001
EdeSur,Residencial,5,2018,2018-05-01,128.562778,37.577121999999996
EdeSur,Residencial,5,2019,2019-05-01,138.812504,36.553814
EdeSur,Residencial,5,2020,2020-05-01,159.097689,32.73135
EdeSur,Residencial,5,2021,2021-05-01,135.029285,33.122282
EdeSur,Residencial,5,2022,2022-05-01,133.992637,37.141141
EdeSur,Residencial,5,2023,2023-05-01,159.33,54.58
EdeSur,Residencial,5,2024,2024-05-01,170.21,49.84
EdeSur,Residencial,6,2012,2012-06-01,119.43208,43.31883
EdeSur,Residencial,6,2013,2013-06-01,114.003823,51.553247
EdeSur,Residencial,6,2014,2014-06-01,125.296289,61.205362
EdeSur,Residencial,6,2015,2015-06-01,123.065738,52.000638
EdeSur,Residencial,6,2016,2016-06-01,132.741827,49.148118
EdeSur,Residencial,6,2017,2017-06-01,129.971586,49.77818299999999
EdeSur,Residencial,6,2018,2018-06-01,138.967583,39.18409199999999
EdeSur,Residencial,6,2019,2019-06-01,149.539615,35.93950099999999
EdeSur,Residencial,6,2020,2020-06-01,166.044535,32.598641
EdeSur,Residencial,6,2021,2021-06-01,145.182758,32.011414
EdeSur,Residencial,6,2022,2022-06-01,156.624923,39.352374
EdeSur,Residencial,6,2023,2023-06-01,194.46,46.09
EdeSur,Residencial,6,2024,2024-06-01,188.22,48.22
EdeSur,Residencial,7,2012,2012-07-01,125.21343,42.741396
EdeSur,Residencial,7,2013,2013-07-01,118.77,52.32
EdeSur,Residencial,7,2014,2014-07-01,130.145768,63.222007
EdeSur,Residencial,7,2015,2015-07-01,126.399731,52.002034
EdeSur,Residencial,7,2016,2016-07-01,132.675769,51.546663
EdeSur,Residencial,7,2017,2017-07-01,130.063636,46.38
EdeSur,Residencial,7,2018,2018-07-01,145.334393,39.532417
EdeSur,Residencial,7,2019,2019-07-01,158.147067,36.375411000000106
EdeSur,Residencial,7,2020,2020-07-01,178.761889,32.863133000000005
EdeSur,Residencial,7,2021,2021-07-01,148.474202,36.304361
EdeSur,Residencial,7,2022,2022-07-01,160.949909,39.572922
EdeSur,Residencial,7,2023,2023-07-01,192.94,56.67
EdeSur,Residencial,7,2024,2024-07-01,191.69,49.01
EdeSur,Residencial,8,2012,2012-08-01,121.829739,47.552362
EdeSur,Residencial,8,2013,2013-08-01,123.588221,52.553024
EdeSur,Residencial,8,2014,2014-08-01,125.054718,49.790124
EdeSur,Residencial,8,2015,2015-08-01,134.274355,52.48334
EdeSur,Residencial,8,2016,2016-08-01,133.487172,52.716648
EdeSur,Residencial,8,2017,2017-08-01,136.17,48.31
EdeSur,Residencial,8,2018,2018-08-01,146.349296,40.099904
EdeSur,Residencial,8,2019,2019-08-01,159.946932,36.606831
EdeSur,Residencial,8,2020,2020-08-01,170.387424,32.184011999999996
EdeSur,Residencial,8,2021,2021-08-01,152.135106,34.97529
EdeSur,Residencial,8,2022,2022-08-01,175.86840999999998,64.773002
EdeSur,Residencial,8,2023,2023-08-01,191.52,69.91
EdeSur,Residencial,8,2024,2024-08-01,199.72,49.63
EdeSur,Residencial,9,2012,2012-09-01,125.691278,45.830676
EdeSur,Residencial,9,2013,2013-09-01,122.607608,53.378618
EdeSur,Residencial,9,2014,2014-09-01,120.682433,49.442839
EdeSur,Residencial,9,2015,2015-09-01,137.179067,55.143221
EdeSur,Residencial,9,2016,2016-09-01,135.318226,54.025952
EdeSur,Residencial,9,2017,2017-09-01,138.118017,48.758958999999976
EdeSur,Residencial,9,2018,2018-09-01,141.686627,44.399681999999984
EdeSur,Residencial,9,2019,2019-09-01,158.293181,36.691075000000005
EdeSur,Residencial,9,2020,2020-09-01,161.496541,32.23384
EdeSur,Residencial,9,2021,2021-09-01,157.943893,35.011836
EdeSur,Residencial,9,2022,2022-09-01,176.040583,64.86015
EdeSur,Residencial,9,2023,2023-09-01,190.82,62.91
EdeSur,Residencial,9,2024,2024-09-01,208.48,58.71
EdeSur,Residencial,10,2012,2012-10-01,121.861145,48.713653
EdeSur,Residencial,10,2013,2013-10-01,124.769466,55.008088
EdeSur,Residencial,10,2014,2014-10-01,120.797014,49.670843
EdeSur,Residencial,10,2015,2015-10-01,136.526883,55.707276
EdeSur,Residencial,10,2016,2016-10-01,133.287388,54.03349
EdeSur,Residencial,10,2017,2017-10-01,137.019777,48.823415000000004
EdeSur,Residencial,10,2018,2018-10-01,133.76996,36.30357199999999
EdeSur,Residencial,10,2019,2019-10-01,157.577283,36.624455
EdeSur,Residencial,10,2020,2020-10-01,161.637395,31.656914999999998
EdeSur,Residencial,10,2021,2021-10-01,157.250103,35.132309
EdeSur,Residencial,10,2022,2022-10-01,169.774654,72.758115
EdeSur,Residencial,10,2023,2023-10-01,192.45,65.21
EdeSur,Residencial,10,2024,2024-10-01,204.013046,60.281285999999994
EdeSur,Residencial,11,2012,2012-11-01,122.380763,49.684189
EdeSur,Residencial,11,2013,2013-11-01,119.202576,55.950571
EdeSur,Residencial,11,2014,2014-11-01,122.275996,49.66163
EdeSur,Residencial,11,2015,2015-11-01,124.417765,42.251332
EdeSur,Residencial,11,2016,2016-11-01,130.450697,53.93379
EdeSur,Residencial,11,2017,2017-11-01,130.687956,52.771100999999994
EdeSur,Residencial,11,2018,2018-11-01,134.236963,36.425284999999995
EdeSur,Residencial,11,2019,2019-11-01,154.766757,37.028487
EdeSur,Residencial,11,2020,2020-11-01,151.008446,31.638011000000002
EdeSur,Residencial,11,2021,2021-11-01,151.68064,34.428906
EdeSur,Residencial,11,2022,2022-11-01,165.251521,58.526869000000005
EdeSur,Residencial,11,2023,2023-11-01,185.92,59.84
EdeSur,Residencial,11,2024,2024-11-01,192.33780399999998,61.745017000000004
EdeSur,Residencial,12,2012,2012-12-01,108.67,46.86
EdeSur,Residencial,12,2013,2013-12-01,113.374764,57.589449
EdeSur,Residencial,12,2014,2014-12-01,112.283655,49.81979
EdeSur,Residencial,12,2015,2015-12-01,114.020595,43.007262
EdeSur,Residencial,12,2016,2016-12-01,117.31,54.03
EdeSur,Residencial,12,2017,2017-12-01,122.935046,51.316304
EdeSur,Residencial,12,2018,2018-12-01,132.453919,36.372272
EdeSur,Residencial,12,2019,2019-12-01,141.976498,32.42860100000001
EdeSur,Residencial,12,2020,2020-12-01,137.600105,31.510346000000002
EdeSur,Residencial,12,2021,2021-12-01,141.045316,35.980329
EdeSur,Residencial,12,2022,2022-12-01,147.231416,57.268128999999995
EdeSur,Residencial,12,2023,2023-12-01,159.37,59.19
EdeSur,Residencial,12,2024,2024-12-01,163.937036,61.06860499999999
